408	345.9725	44.0527	179.8945	165.9475	44.882	180.3954
409	345.9254	44.0184	180.0166	165.9059	44.8932	180.3744
410	345.8743	44.0118	180.086	166.0399	44.8162	180.5071
411	345.842	44.0162	180.139	166.054	44.7803	180.5003
412	345.8656	43.9782	180.1297	165.9714	44.7425	180.5417
413	345.863	43.9644	180.1275	165.7595	44.9797	180.8753
414	345.8681	43.9709	180.1406	165.8382	45.0061	181.0865
415	345.8739	43.9819	180.1821	165.8954	45.0005	181.1228
416	345.5494	44.1882	180.272	165.9111	45.0068	181.1269
417	345.5861	44.1881	180.2475	273.5222	34.0193	43.2365
418	275.2261	32.4759	221.7586	273.4999	34.024	43.2608
419	275.2295	32.4735	221.7597	273.496	34.0271	43.2604
420	275.25	32.4665	221.7644	273.4921	34.0413	43.2358
421	275.1555	32.413	221.8356	273.4603	34.2337	42.8273
422	275.1823	32.4124	221.8199	273.6305	34.4906	42.1838
423	275.1235	32.412	221.858	273.6904	34.3887	41.9581
424	275.0826	32.4344	221.883	273.4435	34.0464	42.0394
425	275.1494	32.5093	221.8578	273.4469	34.0211	42.01
426	275.1681	32.5762	221.8748	273.7041	34.1257	41.7944
427	275.1397	32.6416	221.9244	273.8946	34.2214	41.6736
428	275.1352	32.667	221.9587	273.8777	34.4467	41.7212
429	275.1271	32.6364	221.9698	273.9589	34.6122	41.7021
430	275.1416	32.6108	221.9366	273.9337	34.4255	41.6334
431	275.1938	32.5927	221.8786	273.9445	34.3797	41.6386
432	275.1881	32.534	221.8654	273.944	34.3801	41.6485
433	275.1609	32.5003	221.8876	273.9298	34.3906	41.6711
434	275.1454	32.5299	221.9084	273.9081	34.4049	41.7057
435	275.0892	32.573	221.9453	273.8951	34.404	41.7247
436	275.1378	32.5787	221.9246	273.8165	34.3717	41.8351
437	275.1685	32.5866	221.8951	256.5083	33.2064	70.0945
438	275.1003	32.6286	221.9471	256.2066	33.1122	68.6983
439	275.0846	32.6188	221.9607	256.206	33.0313	68.7163
440	275.1184	32.5489	221.9133	257.0437	33.0815	67.7432
441	275.3173	32.5074	221.756	256.7937	33.2139	67.9625
442	275.4796	32.4738	221.5797	256.1677	33.2453	68.4571
443	275.4715	32.492	221.5031	255.6696	33.4239	68.657
444	275.4751	33.3878	222.3449	255.0608	33.6125	69.0306
445	275.4588	33.3869	222.3625	254.6275	33.6446	69.3957
