epoch,dice_coef,iou,iou_thresholded,loss,val_dice_coef,val_iou,val_iou_thresholded,val_loss
256,0.41086870431900024,0.28604862093925476,0.2872163653373718,0.589131236076355,0.3473144471645355,0.2101788967847824,0.20879273116588593,0.6526855230331421
257,0.5013057589530945,0.35061115026474,0.3516930937767029,0.4986942410469055,0.35575070977211,0.21638764441013336,0.2158697098493576,0.6442493200302124
258,0.5050657987594604,0.3725776970386505,0.3731312155723572,0.4949342608451843,0.3635249435901642,0.22216582298278809,0.22087882459163666,0.6364750862121582
259,0.5344346761703491,0.38940510153770447,0.38989657163619995,0.4655652940273285,0.37050867080688477,0.22740349173545837,0.2261025607585907,0.6294913291931152
260,0.41168904304504395,0.294921338558197,0.2952137589454651,0.5883108973503113,0.3671238124370575,0.22485928237438202,0.22421523928642273,0.6328761577606201
261,0.5173319578170776,0.38616690039634705,0.3865777850151062,0.48266807198524475,0.35096317529678345,0.21285639703273773,0.21164900064468384,0.6490368247032166
262,0.4873582422733307,0.3542720377445221,0.35492879152297974,0.5126417875289917,0.3490084409713745,0.2114204615354538,0.21053360402584076,0.6509915590286255
263,0.497565358877182,0.3480243384838104,0.348617821931839,0.5024346113204956,0.3520565927028656,0.2136610746383667,0.21284110844135284,0.647943377494812
264,0.4771542549133301,0.34004664421081543,0.33993130922317505,0.5228458642959595,0.32710790634155273,0.19556231796741486,0.19384914636611938,0.6728920936584473
265,0.4617172181606293,0.33782488107681274,0.33823761343955994,0.5382827520370483,0.35017597675323486,0.21227775514125824,0.2110772281885147,0.6498240232467651
266,0.4071335196495056,0.27720192074775696,0.278439998626709,0.5928664803504944,0.35934844613075256,0.21905475854873657,0.21751724183559418,0.6406515836715698
267,0.5405438542366028,0.40234097838401794,0.40285927057266235,0.45945611596107483,0.3823300004005432,0.2363722324371338,0.23540295660495758,0.6176699995994568
268,0.3764357268810272,0.2647043764591217,0.2652342915534973,0.6235643625259399,0.38445761799812317,0.23800024390220642,0.23701785504817963,0.6155424118041992
269,0.5484765768051147,0.3966049551963806,0.39748385548591614,0.45152348279953003,0.39345839619636536,0.2449358105659485,0.2435539811849594,0.606541633605957
270,0.4615122675895691,0.3191242218017578,0.31921544671058655,0.5384877324104309,0.40457719564437866,0.25361141562461853,0.25257453322410583,0.5954228043556213
271,0.4240567684173584,0.30301913619041443,0.3037002980709076,0.5759432911872864,0.4092285633087158,0.25727665424346924,0.256418913602829,0.5907714366912842
272,0.47837916016578674,0.35232168436050415,0.35303032398223877,0.5216208696365356,0.40191811323165894,0.2515255808830261,0.249813973903656,0.5980818867683411
273,0.5397949814796448,0.39926713705062866,0.3999790549278259,0.4602050185203552,0.39146122336387634,0.24339009821414948,0.24256214499473572,0.6085387468338013
274,0.5139146447181702,0.3652176856994629,0.3651669919490814,0.48608535528182983,0.3757721185684204,0.23138050734996796,0.2297241985797882,0.6242278814315796
275,0.5185469388961792,0.38165944814682007,0.3822028636932373,0.4814530909061432,0.37484586238861084,0.23067884147167206,0.23009881377220154,0.6251541376113892
276,0.5334691405296326,0.37718600034713745,0.3774028718471527,0.46653085947036743,0.3802615702152252,0.2347935438156128,0.23376712203025818,0.6197384595870972
277,0.4368818700313568,0.31538745760917664,0.316170871257782,0.5631181001663208,0.38065189123153687,0.23509107530117035,0.23467636108398438,0.6193481087684631
278,0.5333759188652039,0.3892315626144409,0.3900218904018402,0.46662402153015137,0.3820992410182953,0.23619604110717773,0.23480358719825745,0.6179007291793823
279,0.4735371470451355,0.35605388879776,0.35655468702316284,0.5264628529548645,0.37619829177856445,0.23170390725135803,0.231389582157135,0.6238017082214355
280,0.436197429895401,0.31223732233047485,0.3126347064971924,0.5638025999069214,0.390768826007843,0.24285542964935303,0.2422330379486084,0.609231173992157
281,0.4456509053707123,0.3172775208950043,0.31768304109573364,0.5543490648269653,0.4033055603504181,0.25261327624320984,0.2508532404899597,0.5966944694519043
282,0.45616763830184937,0.32348814606666565,0.3243058919906616,0.5438323616981506,0.3896641135215759,0.24200287461280823,0.24170096218585968,0.6103358864784241
283,0.5036619305610657,0.36728593707084656,0.36771446466445923,0.4963380694389343,0.3601338565349579,0.2196386605501175,0.21843451261520386,0.6398661136627197
284,0.44723305106163025,0.3114217519760132,0.3121100962162018,0.5527669191360474,0.36741459369659424,0.22507748007774353,0.22489459812641144,0.6325854063034058
285,0.40119123458862305,0.2775954008102417,0.27819234132766724,0.5988087058067322,0.366668164730072,0.2245175540447235,0.22497589886188507,0.633331835269928
286,0.46931561827659607,0.33851176500320435,0.3390766382217407,0.5306843519210815,0.3597780466079712,0.21937406063079834,0.21857735514640808,0.6402219533920288
287,0.545144259929657,0.39784136414527893,0.39802804589271545,0.4548557698726654,0.3656688928604126,0.22376900911331177,0.22262167930603027,0.6343311071395874
288,0.4004489779472351,0.29072707891464233,0.2914457321166992,0.5995510220527649,0.358599454164505,0.21849864721298218,0.21797269582748413,0.6414005756378174
289,0.48435163497924805,0.3496924042701721,0.3501640856266022,0.5156483054161072,0.3424018323421478,0.20659254491329193,0.2056392878293991,0.6575981378555298
290,0.4657674729824066,0.33076900243759155,0.33090537786483765,0.534232497215271,0.3355201184749603,0.2016042023897171,0.19990289211273193,0.6644798517227173
291,0.47016745805740356,0.32485029101371765,0.32557088136672974,0.5298325419425964,0.34666985273361206,0.20970705151557922,0.20922182500362396,0.6533301472663879
292,0.508804440498352,0.3596005141735077,0.3600963056087494,0.4911956191062927,0.33638879656791687,0.20223161578178406,0.2008051574230194,0.6636111736297607
293,0.37702375650405884,0.26793816685676575,0.26852700114250183,0.6229762434959412,0.3263886868953705,0.1950484812259674,0.19276690483093262,0.6736112833023071
294,0.5289912223815918,0.37920552492141724,0.37992021441459656,0.4710087776184082,0.31733644008636475,0.188619926571846,0.18656456470489502,0.6826635599136353
295,0.45925989747047424,0.3112907409667969,0.3124341368675232,0.5407401323318481,0.3273806869983673,0.19575726985931396,0.19441930949687958,0.6726193428039551
296,0.46243295073509216,0.33272820711135864,0.33313098549842834,0.5375670194625854,0.3059418797492981,0.1806255728006363,0.1773822009563446,0.6940581202507019
297,0.4962211549282074,0.3478121757507324,0.34842216968536377,0.5037788152694702,0.31550055742263794,0.1873246133327484,0.18483875691890717,0.6844994425773621
298,0.46849703788757324,0.33397793769836426,0.33422860503196716,0.531502902507782,0.3193320035934448,0.19003115594387054,0.18772639334201813,0.6806679964065552
299,0.5192433595657349,0.37271520495414734,0.37354713678359985,0.4807566702365875,0.3331579267978668,0.1999015063047409,0.19959649443626404,0.6668421030044556
